id,created_at,text
1244618423851679747,2020-03-30 13:32:10,"C’est une autre semaine de télétravail qui commence pour plusieurs! Continuons d’écouter les spécialistes comme la Dre Tam. Et, si vous n’êtes pas obligé de sortir, restez chez vous. Vous allez protéger votre santé et celle de nos travailleurs de première ligne. https://t.co/FvHNGjLh9L"
1244446697415114752,2020-03-30 02:09:48,"If you’re a kid adjusting to a new kind of routine right now, or a senior feeling particularly isolated during this uncertain time: It’s okay to be worried. But we’ve got your back, and we’ll work to get you the help you need. ⤵️ https://t.co/Onyl7aoDB5"
1244446649180659715,2020-03-30 02:09:36,Aux enfants qui s’adaptent à une nouvelle routine et aux aînés qui se sentent particulièrement isolés pendant cette période d’incertitude : sachez que c’est normal d’être inquiets. Mais on est là pour vous. ⤵️ https://t.co/eKX6Yv5wwb
1244368541446483973,2020-03-29 20:59:14,"It’s okay to feel anxious or stressed. And it’s okay to have tough days. But you need to know that you’re not alone. So if you’re having a tough time, please reach out - to your friends, to your family, or to resources like @KidsHelpPhone. And together we’ll get through this. https://t.co/TOOWjDumOg"
1244368389159694336,2020-03-29 20:58:37,"C’est normal de se sentir angoissé ou stressé. Et c’est normal d’avoir des journées difficiles. Mais vous n’êtes pas seul. Si vous passez un moment difficile, tournez-vous vers vos amis, votre famille ou un organisme comme @JeunesseJecoute. Ensemble, on va passer à travers. https://t.co/4HcuQFMEvg"
1244338242973044737,2020-03-29 18:58:50,We’re going to keep working with community organizations to make sure you have a safe place to turn and the help you need - because we promised to help everyone get through this difficult time and we meant it. Get more info on today’s announcement: https://t.co/LO715dO5Dx
1244338241819508736,2020-03-29 18:58:50,"If you’re a senior who can’t get out for groceries or the basics, know that we’re working with the @UWCCanada to provide you with immediate essential services - which includes everything from health check-ins to grocery delivery. Whatever you need, we’ll be there for you."
1244338240238338050,2020-03-29 18:58:49,"If you can’t go home because it isn’t safe, know that we’re making sure women’s shelters and sexual assault centres have what they need to support you. And if you don’t have a home, know that we’ve increased funding to address how COVID-19 is impacting you too."
1244338239051358209,2020-03-29 18:58:49,"If you’re a kid who isn’t sure where to turn right now, know there are people you can talk to at @KidsHelpPhone. And know that we’re helping them hire more counsellors and train more volunteers so you can get the mental health support you need, when you need it."
1244338235481997315,2020-03-29 18:58:48,COVID-19 is having an impact on people right across the country - but we know that some communities are more vulnerable to its impacts than others. So here’s what we’re doing to help the most vulnerable and make sure no one gets left behind. ⤵️
1244338174253510657,2020-03-29 18:58:34,"On continue de travailler avec des organisations communautaires pour te donner accès à de l’aide et à un chez-toi sécuritaire. On a promis d’aider tout le monde à passer à travers, et on va le faire. Détails sur l’annonce d’aujourd’hui : https://t.co/EdpLTq5cYy"
1244338172923908097,2020-03-29 18:58:33,"Si tu es un aîné incapable d’aller faire tes courses, on travaille avec @UWCCanada pour t’offrir des services essentiels. Ces services peuvent être le suivi de ton état de santé ou la livraison de ton épicerie. Peu importe tes besoins, on est là."
1244338171355312128,2020-03-29 18:58:33,Si tu ne peux pas rentrer à la maison parce que ce n’est pas sécuritaire : on s’assure que les refuges et les centres pour victimes d’agression sexuelle ont ce qu’il faut. Et si tu n’as pas de chez-toi : on augmente aussi le financement pour t’aider à faire face à la COVID-19.
1244338170122113032,2020-03-29 18:58:33,Si tu es un enfant qui ne sait pas trop vers qui se tourner en ce moment : il y a des gens avec qui tu peux parler chez @JeunesseJecoute. On aide cette organisation à embaucher des intervenants et à former des bénévoles pour offrir du soutien en santé mentale.
1244338167320326146,2020-03-29 18:58:32,"La COVID-19 frappe les gens d’un bout à l’autre du pays, mais nous savons que certaines communautés sont plus vulnérables que d’autres. Voici ce qu’on fait pour vous aider et s’assurer que personne n’est laissé pour compte. ⤵️"
1244282267914166273,2020-03-29 15:16:24,HAPPENING NOW: I’m announcing new measures that will help our most vulnerable Canadians and support organizations that deliver critical services. Tune in here: https://t.co/kqTEZxJQRH
